track_id,dsp_id,week_id,streams,revenue
520,5,88,1350,6.0750
520,5,89,2103,9.4635
520,5,90,1740,7.8300
520,5,91,1687,7.5915
520,5,92,1907,8.5815
520,5,93,1901,8.5545
520,5,94,1825,8.2125
520,5,95,1545,6.9525
520,5,96,1187,5.3415
520,5,97,1833,8.2485
520,5,98,1507,6.7815
520,5,99,1055,4.7475
520,5,100,1069,4.8105
520,5,101,1491,6.7095
520,5,102,1112,5.0040
520,5,103,1494,6.7230
520,5,104,1413,6.3585
520,6,62,1649,20.6125
520,6,63,1070,13.3750
520,6,64,1012,12.6500
520,6,65,1309,16.3625
520,6,66,1221,15.2625
520,6,67,1328,16.6000
520,6,68,1195,14.9375
520,6,69,1156,14.4500
520,6,70,1464,18.3000
520,6,71,796,9.9500
520,6,72,1086,13.5750
520,6,73,1182,14.7750
520,6,74,1369,17.1125
520,6,75,1134,14.1750
520,6,76,1079,13.4875
520,6,77,1288,16.1000
520,6,78,770,9.6250
520,6,79,850,10.6250
520,6,80,1053,13.1625
520,6,81,913,11.4125
520,6,82,823,10.2875
520,6,83,905,11.3125
520,6,84,930,11.6250
520,6,85,753,9.4125
520,6,86,925,11.5625
520,6,87,1127,14.0875
520,6,88,612,7.6500
520,6,89,642,8.0250
520,6,90,766,9.5750
520,6,91,983,12.2875
520,6,92,969,12.1125
520,6,93,828,10.3500
520,6,94,626,7.8250
520,6,95,824,10.3000
520,6,96,707,8.8375
520,6,97,934,11.6750
520,6,98,565,7.0625
520,6,99,740,9.2500
520,6,100,842,10.5250
520,6,101,740,9.2500
520,6,102,734,9.1750
520,6,103,510,6.3750
520,6,104,530,6.6250
521,1,62,25907,103.6280
521,1,63,39571,158.2840
521,1,64,28630,114.5200
521,1,65,40332,161.3280
521,1,66,30256,121.0240
521,1,67,41560,166.2400
521,1,68,34507,138.0280
521,1,69,34774,139.0960
521,1,70,38490,153.9600
521,1,71,22249,88.9960
521,1,72,24922,99.6880
521,1,73,34760,139.0400
521,1,74,23524,94.0960
521,1,75,32090,128.3600
521,1,76,33184,132.7360
521,1,77,27507,110.0280
521,1,78,22498,89.9920
521,1,79,34614,138.4560
521,1,80,34880,139.5200
521,1,81,23643,94.5720
521,1,82,21265,85.0600
521,1,83,26198,104.7920
521,1,84,27857,111.4280
521,1,85,22780,91.1200
521,1,86,29566,118.2640
521,1,87,23446,93.7840
521,1,88,21049,84.1960
521,1,89,18984,75.9360
521,1,90,17060,68.2400
521,1,91,18259,73.0360
521,1,92,21396,85.5840
521,1,93,19601,78.4040
521,1,94,19617,78.4680
521,1,95,21333,85.3320
521,1,96,26244,104.9760
521,1,97,16977,67.9080
521,1,98,22443,89.7720
521,1,99,20305,81.2200
521,1,100,21037,84.1480
521,1,101,14598,58.3920
521,1,102,24023,96.0920
521,1,103,15881,63.5240
521,1,104,13433,53.7320
521,2,62,11119,88.9520
521,2,63,8843,70.7440
521,2,64,9953,79.6240
521,2,65,8825,70.6000
521,2,66,8104,64.8320
521,2,67,7560,60.4800
521,2,68,10640,85.1200
521,2,69,8885,71.0800
521,2,70,10086,80.6880
521,2,71,11437,91.4960
521,2,72,10002,80.0160
521,2,73,11153,89.2240
521,2,74,12275,98.2000
521,2,75,8061,64.4880
521,2,76,10792,86.3360
521,2,77,10831,86.6480
521,2,78,11482,91.8560
521,2,79,10641,85.1280
521,2,80,8494,67.9520
521,2,81,8125,65.0000
521,2,82,10561,84.4880
521,2,83,6222,49.7760
521,2,84,10463,83.7040
521,2,85,8251,66.0080
521,2,86,9850,78.8000
521,2,87,9144,73.1520
521,2,88,9385,75.0800
521,2,89,8173,65.3840
521,2,90,9796,78.3680
521,2,91,6760,54.0800
521,2,92,5566,44.5280
521,2,93,9420,75.3600
521,2,94,7150,57.2000
521,2,95,8930,71.4400
521,2,96,7796,62.3680
521,2,97,7599,60.7920
521,2,98,4929,39.4320
521,2,99,4650,37.2000
521,2,100,7423,59.3840
521,2,101,6817,54.5360
521,2,102,6884,55.0720
521,2,103,4425,35.4000
521,2,104,5532,44.2560
521,3,62,5103,10.7163
521,3,63,8932,18.7572
521,3,64,6622,13.9062
521,3,65,8786,18.4506
521,3,66,4678,9.8238
521,3,67,6026,12.6546
521,3,68,5728,12.0288
521,3,69,7796,16.3716
521,3,70,4982,10.4622
521,3,71,7481,15.7101
521,3,72,4662,9.7902
521,3,73,7641,16.0461
521,3,74,6002,12.6042
521,3,75,5877,12.3417
521,3,76,7440,15.6240
521,3,77,4484,9.4164
521,3,78,6666,13.9986
521,3,79,5055,10.6155
521,3,80,3983,8.3643
521,3,81,5457,11.4597
521,3,82,6017,12.6357
521,3,83,6485,13.6185
521,3,84,5577,11.7117
521,3,85,4713,9.8973
521,3,86,5922,12.4362
521,3,87,4670,9.8070
521,3,88,4164,8.7444
521,3,89,5958,12.5118
521,3,90,5897,12.3837
521,3,91,4600,9.6600
521,3,92,4092,8.5932
521,3,93,4586,9.6306
521,3,94,4079,8.5659
521,3,95,4083,8.5743
521,3,96,5200,10.9200
521,3,97,3124,6.5604
521,3,98,4211,8.8431
521,3,99,4059,8.5239
521,3,100,3628,7.6188
521,3,101,5052,10.6092
521,3,102,3730,7.8330
521,3,103,3321,6.9741
521,3,104,4613,9.6873
521,4,62,3821,16.0482
521,4,63,5510,23.1420
521,4,64,3835,16.1070
521,4,65,4578,19.2276
521,4,66,4620,19.4040
521,4,67,4434,18.6228
521,4,68,4559,19.1478
521,4,69,2919,12.2598
521,4,70,3043,12.7806
521,4,71,3956,16.6152
521,4,72,2743,11.5206
521,4,73,4236,17.7912
521,4,74,3896,16.3632
521,4,75,3580,15.0360
521,4,76,4177,17.5434
521,4,77,3951,16.5942
521,4,78,3336,14.0112
521,4,79,2469,10.3698
521,4,80,3697,15.5274
521,4,81,3943,16.5606
521,4,82,4234,17.7828
521,4,83,3331,13.9902
521,4,84,3803,15.9726
521,4,85,3823,16.0566
521,4,86,2386,10.0212
521,4,87,3046,12.7932
521,4,88,3098,13.0116
521,4,89,3358,14.1036
521,4,90,2520,10.5840
521,4,91,3323,13.9566
521,4,92,3523,14.7966
521,4,93,2418,10.1556
521,4,94,2193,9.2106
521,4,95,2532,10.6344
521,4,96,2794,11.7348
521,4,97,2772,11.6424
521,4,98,2691,11.3022
521,4,99,3100,13.0200
521,4,100,1784,7.4928
521,4,101,2387,10.0254
521,4,102,1995,8.3790
521,4,103,2382,10.0044
521,4,104,2181,9.1602
521,5,62,1902,8.5590
521,5,63,2047,9.2115
521,5,64,2766,12.4470
521,5,65,2720,12.2400
521,5,66,2780,12.5100
521,5,67,2456,11.0520
521,5,68,2626,11.8170
521,5,69,1757,7.9065
521,5,70,1761,7.9245
521,5,71,1885,8.4825
521,5,72,2417,10.8765
521,5,73,2598,11.6910
521,5,74,2050,9.2250
521,5,75,2203,9.9135
521,5,76,1754,7.8930
521,5,77,1917,8.6265
521,5,78,1491,6.7095
521,5,79,1672,7.5240
521,5,80,1400,6.3000
521,5,81,2255,10.1475
521,5,82,2095,9.4275
521,5,83,1573,7.0785
521,5,84,1774,7.9830
521,5,85,2280,10.2600
521,5,86,1854,8.3430
521,5,87,1922,8.6490
521,5,88,1343,6.0435
521,5,89,2075,9.3375
521,5,90,1967,8.8515
521,5,91,1886,8.4870
521,5,92,1821,8.1945
521,5,93,1370,6.1650
521,5,94,1541,6.9345
521,5,95,1238,5.5710
521,5,96,1362,6.1290
521,5,97,1298,5.8410
521,5,98,1404,6.3180
521,5,99,1821,8.1945
521,5,100,1501,6.7545
521,5,101,1614,7.2630
521,5,102,1682,7.5690
521,5,103,1542,6.9390
521,5,104,1473,6.6285
521,6,62,1178,14.7250
521,6,63,1139,14.2375
521,6,64,1147,14.3375
521,6,65,1543,19.2875
521,6,66,865,10.8125
521,6,67,1345,16.8125
521,6,68,1008,12.6000
521,6,69,1380,17.2500
521,6,70,1368,17.1000
521,6,71,1157,14.4625
521,6,72,1050,13.1250
521,6,73,1288,16.1000
521,6,74,1302,16.2750
521,6,75,1247,15.5875
521,6,76,1238,15.4750
521,6,77,1187,14.8375
521,6,78,1296,16.2000
521,6,79,1125,14.0625
521,6,80,782,9.7750
521,6,81,697,8.7125
521,6,82,930,11.6250
521,6,83,1150,14.3750
521,6,84,1085,13.5625
521,6,85,959,11.9875
521,6,86,749,9.3625
521,6,87,752,9.4000
521,6,88,621,7.7625
521,6,89,695,8.6875
521,6,90,864,10.8000
521,6,91,1061,13.2625
521,6,92,827,10.3375
521,6,93,723,9.0375
521,6,94,731,9.1375
521,6,95,608,7.6000
521,6,96,843,10.5375
521,6,97,640,8.0000
521,6,98,739,9.2375
521,6,99,755,9.4375
521,6,100,912,11.4000
521,6,101,807,10.0875
521,6,102,907,11.3375
521,6,103,757,9.4625
521,6,104,860,10.7500
522,1,54,34557,138.2280
522,1,55,34327,137.3080
522,1,56,43096,172.3840
522,1,57,44027,176.1080
522,1,58,32423,129.6920
522,1,59,28143,112.5720
522,1,60,36498,145.9920
522,1,61,24341,97.3640
522,1,62,32793,131.1720
522,1,63,30703,122.8120
522,1,64,28231,112.9240
522,1,65,32590,130.3600
522,1,66,34682,138.7280
522,1,67,37858,151.4320
522,1,68,35062,140.2480
522,1,69,25338,101.3520
522,1,70,19627,78.5080
522,1,71,27424,109.6960
522,1,72,31933,127.7320
522,1,73,24913,99.6520
522,1,74,33170,132.6800
522,1,75,25350,101.4000
522,1,76,32123,128.4920
522,1,77,24549,98.1960
522,1,78,30955,123.8200
522,1,79,28357,113.4280
522,1,80,25271,101.0840
522,1,81,23081,92.3240
522,1,82,19177,76.7080
522,1,83,16663,66.6520
522,1,84,27105,108.4200
522,1,85,15613,62.4520
522,1,86,17783,71.1320
522,1,87,22002,88.0080
522,1,88,19044,76.1760
522,1,89,19094,76.3760
522,1,90,26407,105.6280
522,1,91,18518,74.0720
522,1,92,21515,86.0600
522,1,93,19215,76.8600
522,1,94,22778,91.1120
522,1,95,15197,60.7880
522,1,96,20564,82.2560
522,1,97,23826,95.3040
522,1,98,23700,94.8000
522,1,99,22677,90.7080
522,1,100,12632,50.5280
522,1,101,22161,88.6440
522,1,102,15677,62.7080
522,1,103,20547,82.1880
522,1,104,15054,60.2160
522,2,54,11539,92.3120
522,2,55,14406,115.2480
522,2,56,12195,97.5600
522,2,57,12475,99.8000
522,2,58,11115,88.9200
522,2,59,9167,73.3360
522,2,60,13744,109.9520
522,2,61,7712,61.6960
522,2,62,8238,65.9040
522,2,63,11356,90.8480
522,2,64,10021,80.1680
522,2,65,7447,59.5760
522,2,66,12422,99.3760
522,2,67,11032,88.2560
522,2,68,10494,83.9520
522,2,69,7993,63.9440
522,2,70,6765,54.1200
522,2,71,7993,63.9440
522,2,72,7255,58.0400
522,2,73,6388,51.1040
522,2,74,7481,59.8480
522,2,75,10230,81.8400
522,2,76,8958,71.6640
522,2,77,9962,79.6960
522,2,78,6707,53.6560
522,2,79,7437,59.4960
522,2,80,8309,66.4720
522,2,81,7391,59.1280
522,2,82,9256,74.0480
522,2,83,8779,70.2320
522,2,84,8702,69.6160
522,2,85,7179,57.4320
522,2,86,7470,59.7600
522,2,87,5537,44.2960
522,2,88,8506,68.0480
522,2,89,6972,55.7760
522,2,90,7840,62.7200
522,2,91,7060,56.4800
522,2,92,8013,64.1040
522,2,93,7055,56.4400
522,2,94,7732,61.8560
522,2,95,7715,61.7200
522,2,96,7539,60.3120
522,2,97,7454,59.6320
522,2,98,4793,38.3440
522,2,99,4284,34.2720
522,2,100,5432,43.4560
522,2,101,6328,50.6240
522,2,102,5953,47.6240
522,2,103,5688,45.5040
522,2,104,5744,45.9520
522,4,54,5863,24.6246
522,4,55,3285,13.7970
522,4,56,5054,21.2268
522,4,57,4348,18.2616
522,4,58,3136,13.1712
522,4,59,3771,15.8382
522,4,60,3923,16.4766
522,4,61,3831,16.0902
522,4,62,3015,12.6630
522,4,63,3561,14.9562
522,4,64,2838,11.9196
522,4,65,3317,13.9314
522,4,66,2688,11.2896
522,4,67,4678,19.6476
522,4,68,2999,12.5958
522,4,69,2546,10.6932
522,4,70,3434,14.4228
522,4,71,2504,10.5168
522,4,72,3921,16.4682
522,4,73,4326,18.1692
522,4,74,3330,13.9860
522,4,75,3473,14.5866
522,4,76,3040,12.7680
522,4,77,4033,16.9386
522,4,78,3557,14.9394
522,4,79,2895,12.1590
522,4,80,3602,15.1284
522,4,81,3111,13.0662
522,4,82,2130,8.9460
522,4,83,2555,10.7310
522,4,84,2673,11.2266
522,4,85,3331,13.9902
522,4,86,3438,14.4396
522,4,87,3113,13.0746
522,4,88,2455,10.3110
522,4,89,2024,8.5008
522,4,90,3350,14.0700
522,4,91,2672,11.2224
522,4,92,2162,9.0804
522,4,93,3173,13.3266
522,4,94,2976,12.4992
522,4,95,2817,11.8314
522,4,96,2020,8.4840
522,4,97,2327,9.7734
522,4,98,2488,10.4496
522,4,99,1738,7.2996
522,4,100,2910,12.2220
522,4,101,2200,9.2400
522,4,102,2246,9.4332
522,4,103,2312,9.7104
522,4,104,1741,7.3122
522,6,54,1289,16.1125
522,6,55,988,12.3500
522,6,56,1413,17.6625
522,6,57,1074,13.4250
522,6,58,1527,19.0875
522,6,59,1177,14.7125
522,6,60,1084,13.5500
522,6,61,1268,15.8500
522,6,62,1092,13.6500
522,6,63,1013,12.6625
522,6,64,1165,14.5625
522,6,65,830,10.3750
522,6,66,999,12.4875
522,6,67,1360,17.0000
522,6,68,796,9.9500
522,6,69,1293,16.1625
522,6,70,946,11.8250
522,6,71,1262,15.7750
522,6,72,779,9.7375
522,6,73,823,10.2875
522,6,74,895,11.1875
522,6,75,868,10.8500
522,6,76,715,8.9375
522,6,77,1157,14.4625
522,6,78,1057,13.2125
522,6,79,720,9.0000
522,6,80,682,8.5250
522,6,81,1007,12.5875
522,6,82,981,12.2625
522,6,83,697,8.7125
522,6,84,923,11.5375
522,6,85,970,12.1250
522,6,86,857,10.7125
522,6,87,624,7.8000
522,6,88,982,12.2750
522,6,89,984,12.3000
522,6,90,531,6.6375
522,6,91,691,8.6375
522,6,92,563,7.0375
522,6,93,654,8.1750
522,6,94,544,6.8000
522,6,95,894,11.1750
522,6,96,660,8.2500
522,6,97,810,10.1250
522,6,98,720,9.0000
522,6,99,647,8.0875
522,6,100,648,8.1000
522,6,101,665,8.3125
522,6,102,454,5.6750
522,6,103,501,6.2625
522,6,104,475,5.9375
522,7,54,1547,3.8675
522,7,55,1938,4.8450
522,7,56,1996,4.9900
522,7,57,2372,5.9300
522,7,58,1852,4.6300
522,7,59,1626,4.0650
522,7,60,2091,5.2275
522,7,61,1519,3.7975
522,7,62,1557,3.8925
522,7,63,1629,4.0725
522,7,64,1454,3.6350
522,7,65,1875,4.6875
522,7,66,2060,5.1500
522,7,67,2042,5.1050
522,7,68,1823,4.5575
522,7,69,1892,4.7300
522,7,70,1823,4.5575
522,7,71,1550,3.8750
522,7,72,1044,2.6100
522,7,73,1682,4.2050
522,7,74,1429,3.5725
522,7,75,1345,3.3625
522,7,76,1584,3.9600
522,7,77,1176,2.9400
522,7,78,1280,3.2000
522,7,79,1608,4.0200
522,7,80,1669,4.1725
522,7,81,1002,2.5050
522,7,82,1093,2.7325
522,7,83,1337,3.3425
522,7,84,1147,2.8675
522,7,85,1183,2.9575
522,7,86,895,2.2375
522,7,87,1312,3.2800
522,7,88,909,2.2725
522,7,89,1449,3.6225
522,7,90,1261,3.1525
522,7,91,867,2.1675
522,7,92,1281,3.2025
522,7,93,930,2.3250
522,7,94,1321,3.3025
522,7,95,1172,2.9300
522,7,96,1121,2.8025
522,7,97,1254,3.1350
522,7,98,1013,2.5325
522,7,99,945,2.3625
522,7,100,786,1.9650
522,7,101,746,1.8650
522,7,102,1157,2.8925
522,7,103,707,1.7675
522,7,104,1090,2.7250
523,1,54,27171,108.6840
523,1,55,41997,167.9880
523,1,56,26231,104.9240
523,1,57,41162,164.6480
523,1,58,34790,139.1600
523,1,59,37800,151.2000
523,1,60,26952,107.8080
523,1,61,27354,109.4160
523,1,62,36521,146.0840
523,1,63,27063,108.2520
523,1,64,38836,155.3440
523,1,65,24639,98.5560
523,1,66,35045,140.1800
523,1,67,31481,125.9240
523,1,68,30210,120.8400
523,1,69,22403,89.6120
523,1,70,29383,117.5320
523,1,71,23908,95.6320
523,1,72,23863,95.4520
523,1,73,21653,86.6120
523,1,74,29344,117.3760
523,1,75,32277,129.1080
523,1,76,25738,102.9520
523,1,77,19491,77.9640
523,1,78,18742,74.9680
523,1,79,22265,89.0600
523,1,80,29576,118.3040
523,1,81,30028,120.1120
523,1,82,28264,113.0560
523,1,83,29121,116.4840
523,1,84,16826,67.3040
523,1,85,17631,70.5240
523,1,86,18761,75.0440
523,1,87,20712,82.8480
523,1,88,26558,106.2320
523,1,89,22015,88.0600
523,1,90,20614,82.4560
523,1,91,19473,77.8920
523,1,92,21316,85.2640
523,1,93,17837,71.3480
523,1,94,23118,92.4720
523,1,95,15533,62.1320
523,1,96,16307,65.2280
523,1,97,22871,91.4840
523,1,98,16435,65.7400
523,1,99,15160,60.6400
523,1,100,21029,84.1160
523,1,101,16121,64.4840
523,1,102,20309,81.2360
523,1,103,19816,79.2640
523,1,104,11732,46.9280
523,3,54,6930,14.5530
523,3,55,5806,12.1926
523,3,56,8829,18.5409
523,3,57,5170,10.8570
523,3,58,7775,16.3275
523,3,59,5130,10.7730
523,3,60,7509,15.7689
523,3,61,4495,9.4395
523,3,62,7546,15.8466
523,3,63,5585,11.7285
523,3,64,6084,12.7764
523,3,65,6923,14.5383
523,3,66,5415,11.3715
523,3,67,5471,11.4891
523,3,68,6502,13.6542
523,3,69,6097,12.8037
523,3,70,6267,13.1607
523,3,71,5892,12.3732
523,3,72,4336,9.1056
523,3,73,3920,8.2320
523,3,74,4713,9.8973
523,3,75,4810,10.1010
523,3,76,6474,13.5954
523,3,77,3890,8.1690
523,3,78,4518,9.4878
523,3,79,6267,13.1607
523,3,80,3827,8.0367
523,3,81,5797,12.1737
523,3,82,5142,10.7982
523,3,83,5173,10.8633
523,3,84,5860,12.3060
523,3,85,4283,8.9943
523,3,86,3264,6.8544
523,3,87,5157,10.8297
523,3,88,3356,7.0476
523,3,89,3756,7.8876
523,3,90,3546,7.4466
523,3,91,4485,9.4185
523,3,92,3809,7.9989
523,3,93,4678,9.8238
523,3,94,3636,7.6356
523,3,95,2854,5.9934
523,3,96,3940,8.2740
523,3,97,3744,7.8624
523,3,98,4119,8.6499
523,3,99,3778,7.9338
523,3,100,4515,9.4815
523,3,101,4345,9.1245
523,3,102,3867,8.1207
523,3,103,3599,7.5579
523,3,104,2467,5.1807
523,4,54,4240,17.8080
523,4,55,3339,14.0238
523,4,56,5476,22.9992
523,4,57,4457,18.7194
523,4,58,3228,13.5576
523,4,59,3697,15.5274
523,4,60,4208,17.6736
523,4,61,3471,14.5782
523,4,62,3119,13.0998
523,4,63,4644,19.5048
523,4,64,3123,13.1166
523,4,65,4640,19.4880
523,4,66,4884,20.5128
523,4,67,3601,15.1242
523,4,68,2569,10.7898
523,4,69,3957,16.6194
523,4,70,3863,16.2246
523,4,71,4420,18.5640
523,4,72,2783,11.6886
523,4,73,3804,15.9768
523,4,74,2975,12.4950
523,4,75,2308,9.6936
523,4,76,3723,15.6366
523,4,77,3192,13.4064
523,4,78,2635,11.0670
523,4,79,2504,10.5168
523,4,80,3922,16.4724
523,4,81,2372,9.9624
523,4,82,2382,10.0044
523,4,83,2989,12.5538
523,4,84,3684,15.4728
523,4,85,3135,13.1670
523,4,86,2017,8.4714
523,4,87,3403,14.2926
523,4,88,3423,14.3766
523,4,89,2961,12.4362
523,4,90,3323,13.9566
523,4,91,3329,13.9818
523,4,92,2542,10.6764
523,4,93,3119,13.0998
523,4,94,1806,7.5852
523,4,95,1801,7.5642
523,4,96,2928,12.2976
523,4,97,2923,12.2766
523,4,98,1736,7.2912
523,4,99,2830,11.8860
523,4,100,2018,8.4756
523,4,101,2075,8.7150
523,4,102,2293,9.6306
523,4,103,2474,10.3908
523,4,104,2473,10.3866
523,5,54,3113,14.0085
523,5,55,2899,13.0455
523,5,56,3061,13.7745
523,5,57,2549,11.4705
523,5,58,3022,13.5990
523,5,59,2341,10.5345
523,5,60,3019,13.5855
523,5,61,2220,9.9900
523,5,62,1980,8.9100
523,5,63,2770,12.4650
523,5,64,2163,9.7335
523,5,65,1759,7.9155
523,5,66,2202,9.9090
523,5,67,2696,12.1320
523,5,68,2007,9.0315
523,5,69,2549,11.4705
523,5,70,1637,7.3665
523,5,71,2231,10.0395
523,5,72,1667,7.5015
523,5,73,1534,6.9030
523,5,74,1817,8.1765
523,5,75,1928,8.6760
523,5,76,2329,10.4805
523,5,77,2144,9.6480
523,5,78,2261,10.1745
523,5,79,1567,7.0515
523,5,80,1820,8.1900
523,5,81,1499,6.7455
523,5,82,1589,7.1505
523,5,83,1498,6.7410
523,5,84,2087,9.3915
523,5,85,1767,7.9515
523,5,86,1154,5.1930
523,5,87,1310,5.8950
523,5,88,1258,5.6610
523,5,89,1402,6.3090
523,5,90,1487,6.6915
523,5,91,1102,4.9590
523,5,92,1620,7.2900
523,5,93,1783,8.0235
523,5,94,1233,5.5485
523,5,95,1601,7.2045
523,5,96,1172,5.2740
523,5,97,1207,5.4315
523,5,98,1376,6.1920
523,5,99,1671,7.5195
523,5,100,1590,7.1550
523,5,101,1154,5.1930
523,5,102,1423,6.4035
523,5,103,1141,5.1345
523,5,104,1288,5.7960
523,6,54,1631,20.3875
523,6,55,1548,19.3500
523,6,56,986,12.3250
523,6,57,1166,14.5750
523,6,58,1442,18.0250
523,6,59,1320,16.5000
523,6,60,898,11.2250
523,6,61,1016,12.7000
523,6,62,857,10.7125
523,6,63,1378,17.2250
523,6,64,1024,12.8000
523,6,65,988,12.3500
523,6,66,1119,13.9875
523,6,67,1232,15.4000
523,6,68,975,12.1875
523,6,69,890,11.1250
523,6,70,962,12.0250
523,6,71,806,10.0750
523,6,72,894,11.1750
523,6,73,690,8.6250
523,6,74,1199,14.9875
523,6,75,980,12.2500
523,6,76,1001,12.5125
523,6,77,1087,13.5875
523,6,78,706,8.8250
523,6,79,861,10.7625
523,6,80,766,9.5750
523,6,81,995,12.4375
523,6,82,1069,13.3625
523,6,83,936,11.7000
523,6,84,706,8.8250
523,6,85,985,12.3125
523,6,86,743,9.2875
523,6,87,585,7.3125
523,6,88,697,8.7125
523,6,89,557,6.9625
523,6,90,748,9.3500
523,6,91,724,9.0500
523,6,92,648,8.1000
523,6,93,593,7.4125
523,6,94,832,10.4000
523,6,95,723,9.0375
523,6,96,538,6.7250
523,6,97,705,8.8125
523,6,98,826,10.3250
523,6,99,709,8.8625
523,6,100,467,5.8375
523,6,101,616,7.7000
523,6,102,447,5.5875
523,6,103,571,7.1375
523,6,104,697,8.7125
524,1,54,38011,152.0440
524,1,55,35507,142.0280
524,1,56,36893,147.5720
524,1,57,27046,108.1840
524,1,58,24412,97.6480
524,1,59,28929,115.7160
524,1,60,32704,130.8160
524,1,61,35338,141.3520
524,1,62,35466,141.8640
524,1,63,30860,123.4400
524,1,64,36019,144.0760
524,1,65,30196,120.7840
524,1,66,28353,113.4120
524,1,67,31493,125.9720
524,1,68,23061,92.2440
524,1,69,33843,135.3720
524,1,70,30100,120.4000
524,1,71,20329,81.3160
524,1,72,27048,108.1920
524,1,73,23708,94.8320
524,1,74,19527,78.1080
524,1,75,24877,99.5080
524,1,76,19072,76.2880
524,1,77,24139,96.5560
524,1,78,26102,104.4080
524,1,79,21729,86.9160
524,1,80,30744,122.9760
524,1,81,23784,95.1360
524,1,82,17703,70.8120
524,1,83,16972,67.8880
524,1,84,26527,106.1080
524,1,85,27440,109.7600
524,1,86,28031,112.1240
524,1,87,15765,63.0600
524,1,88,21209,84.8360
524,1,89,26751,107.0040
524,1,90,18547,74.1880
524,1,91,23418,93.6720
524,1,92,17613,70.4520
524,1,93,18341,73.3640
524,1,94,20196,80.7840
524,1,95,13697,54.7880
524,1,96,18654,74.6160
524,1,97,15045,60.1800
524,1,98,20006,80.0240
524,1,99,17057,68.2280
524,1,100,20625,82.5000
524,1,101,18879,75.5160
524,1,102,13406,53.6240
524,1,103,13631,54.5240
524,1,104,15474,61.8960
524,2,54,8487,67.8960
524,2,55,12056,96.4480
524,2,56,10031,80.2480
524,2,57,10886,87.0880
524,2,58,12997,103.9760
524,2,59,13614,108.9120
524,2,60,8429,67.4320
524,2,61,7522,60.1760
524,2,62,10257,82.0560
524,2,63,8306,66.4480
524,2,64,8255,66.0400
524,2,65,9247,73.9760
524,2,66,7912,63.2960
524,2,67,7439,59.5120
524,2,68,11219,89.7520
524,2,69,8075,64.6000
524,2,70,11404,91.2320
524,2,71,10166,81.3280
524,2,72,10006,80.0480
524,2,73,7086,56.6880
524,2,74,8485,67.8800
524,2,75,8657,69.2560
524,2,76,7123,56.9840
524,2,77,9632,77.0560
524,2,78,10235,81.8800
524,2,79,9005,72.0400
524,2,80,6373,50.9840
524,2,81,9731,77.8480
524,2,82,9238,73.9040
524,2,83,6199,49.5920
524,2,84,6204,49.6320
524,2,85,5955,47.6400
524,2,86,8527,68.2160
524,2,87,6610,52.8800
524,2,88,7858,62.8640
524,2,89,7221,57.7680
524,2,90,4952,39.6160
524,2,91,7724,61.7920
524,2,92,7445,59.5600
524,2,93,5435,43.4800
524,2,94,7041,56.3280
524,2,95,7594,60.7520
524,2,96,4664,37.3120
524,2,97,4677,37.4160
524,2,98,5846,46.7680
524,2,99,6980,55.8400
524,2,100,7337,58.6960
524,2,101,4835,38.6800
524,2,102,6907,55.2560
524,2,103,6644,53.1520
524,2,104,6168,49.3440
524,3,54,8712,18.2952
524,3,55,5486,11.5206
524,3,56,6151,12.9171
524,3,57,7702,16.1742
524,3,58,4708,9.8868
524,3,59,6455,13.5555
524,3,60,6189,12.9969
524,3,61,7646,16.0566
524,3,62,6615,13.8915
524,3,63,4958,10.4118
524,3,64,4583,9.6243
524,3,65,4801,10.0821
524,3,66,5971,12.5391
524,3,67,6449,13.5429
524,3,68,7401,15.5421
524,3,69,4649,9.7629
524,3,70,4966,10.4286
524,3,71,6621,13.9041
524,3,72,3883,8.1543
524,3,73,5459,11.4639
524,3,74,4018,8.4378
524,3,75,5954,12.5034
524,3,76,3779,7.9359
524,3,77,4024,8.4504
524,3,78,5558,11.6718
524,3,79,3671,7.7091
524,3,80,4282,8.9922
524,3,81,5338,11.2098
524,3,82,3426,7.1946
524,3,83,5945,12.4845
524,3,84,5302,11.1342
524,3,85,4088,8.5848
524,3,86,3171,6.6591
524,3,87,3814,8.0094
524,3,88,3902,8.1942
524,3,89,5432,11.4072
524,3,90,3670,7.7070
524,3,91,3737,7.8477
524,3,92,4677,9.8217
524,3,93,4182,8.7822
524,3,94,3369,7.0749
524,3,95,4403,9.2463
524,3,96,4885,10.2585
524,3,97,3637,7.6377
524,3,98,3769,7.9149
524,3,99,2977,6.2517
524,3,100,3148,6.6108
524,3,101,3550,7.4550
524,3,102,2592,5.4432
524,3,103,3038,6.3798
524,3,104,3807,7.9947
524,4,54,3474,14.5908
524,4,55,4107,17.2494
524,4,56,5078,21.3276
524,4,57,4025,16.9050
524,4,58,4867,20.4414
524,4,59,3267,13.7214
524,4,60,3685,15.4770
524,4,61,4562,19.1604
524,4,62,3152,13.2384
524,4,63,4838,20.3196
524,4,64,2885,12.1170
524,4,65,3766,15.8172
524,4,66,2922,12.2724
524,4,67,4268,17.9256
524,4,68,2619,10.9998
524,4,69,3764,15.8088
524,4,70,4379,18.3918
524,4,71,3493,14.6706
524,4,72,4083,17.1486
524,4,73,3403,14.2926
524,4,74,3718,15.6156
524,4,75,2453,10.3026
524,4,76,2329,9.7818
524,4,77,2913,12.2346
524,4,78,2578,10.8276
524,4,79,2623,11.0166
