artist_id,platform_id,month_id,followers,avg_engagement_rate
25,1,22,320096,0.0730
25,1,23,322741,0.0400
25,1,24,325387,0.0362
25,2,1,176361,0.0539
25,2,2,178125,0.0495
25,2,3,179889,0.0792
25,2,4,181652,0.0405
25,2,5,183416,0.0305
25,2,6,185179,0.0332
25,2,7,186943,0.0389
25,2,8,188707,0.0493
25,2,9,190470,0.0342
25,2,10,192234,0.0101
25,2,11,193997,0.0639
25,2,12,195761,0.0704
25,2,13,197525,0.0620
25,2,14,199288,0.0722
25,2,15,201052,0.0582
25,2,16,202815,0.0467
25,2,17,204579,0.0273
25,2,18,206343,0.0230
25,2,19,208106,0.0708
25,2,20,209870,0.0340
25,2,21,211634,0.0338
25,2,22,213397,0.0603
25,2,23,215161,0.0610
25,2,24,216924,0.0145
25,3,1,117574,0.0180
25,3,2,118750,0.0232
25,3,3,119926,0.0165
25,3,4,121101,0.0614
25,3,5,122277,0.0393
25,3,6,123453,0.0322
25,3,7,124629,0.0502
25,3,8,125804,0.0479
25,3,9,126980,0.0162
25,3,10,128156,0.0383
25,3,11,129332,0.0548
25,3,12,130507,0.0334
25,3,13,131683,0.0401
25,3,14,132859,0.0103
25,3,15,134035,0.0677
25,3,16,135210,0.0367
25,3,17,136386,0.0135
25,3,18,137562,0.0678
25,3,19,138738,0.0760
25,3,20,139913,0.0405
25,3,21,141089,0.0201
25,3,22,142265,0.0724
25,3,23,143441,0.0349
25,3,24,144616,0.0240
25,4,1,73484,0.0581
25,4,2,74219,0.0273
25,4,3,74954,0.0448
25,4,4,75688,0.0355
25,4,5,76423,0.0250
25,4,6,77158,0.0515
25,4,7,77893,0.0544
25,4,8,78628,0.0117
25,4,9,79363,0.0383
25,4,10,80097,0.0113
25,4,11,80832,0.0724
25,4,12,81567,0.0157
25,4,13,82302,0.0747
25,4,14,83037,0.0348
25,4,15,83772,0.0140
25,4,16,84506,0.0336
25,4,17,85241,0.0459
25,4,18,85976,0.0502
25,4,19,86711,0.0174
25,4,20,87446,0.0209
25,4,21,88181,0.0594
25,4,22,88915,0.0314
25,4,23,89650,0.0515
25,4,24,90385,0.0664
26,1,1,158159,0.0432
26,1,2,159741,0.0606
26,1,3,161322,0.0138
26,1,4,162904,0.0705
26,1,5,164485,0.0595
26,1,6,166067,0.0131
26,1,7,167649,0.0529
26,1,8,169230,0.0622
26,1,9,170812,0.0766
26,1,10,172393,0.0788
26,1,11,173975,0.0637
26,1,12,175556,0.0265
26,1,13,177138,0.0422
26,1,14,178720,0.0305
26,1,15,180301,0.0618
26,1,16,181883,0.0391
26,1,17,183464,0.0746
26,1,18,185046,0.0420
26,1,19,186628,0.0204
26,1,20,188209,0.0649
26,1,21,189791,0.0317
26,1,22,191372,0.0173
26,1,23,192954,0.0424
26,1,24,194536,0.0165
26,2,1,105439,0.0183
26,2,2,106494,0.0448
26,2,3,107548,0.0456
26,2,4,108602,0.0255
26,2,5,109657,0.0598
26,2,6,110711,0.0554
26,2,7,111766,0.0229
26,2,8,112820,0.0158
26,2,9,113874,0.0126
26,2,10,114929,0.0555
26,2,11,115983,0.0723
26,2,12,117038,0.0626
26,2,13,118092,0.0643
26,2,14,119146,0.0585
26,2,15,120201,0.0271
26,2,16,121255,0.0462
26,2,17,122310,0.0154
26,2,18,123364,0.0462
26,2,19,124418,0.0699
26,2,20,125473,0.0601
26,2,21,126527,0.0536
26,2,22,127582,0.0404
26,2,23,128636,0.0576
26,2,24,129690,0.0385
26,3,1,70293,0.0220
26,3,2,70996,0.0320
26,3,3,71699,0.0366
26,3,4,72402,0.0462
26,3,5,73105,0.0403
26,3,6,73808,0.0178
26,3,7,74510,0.0158
26,3,8,75213,0.0222
26,3,9,75916,0.0332
26,3,10,76619,0.0314
26,3,11,77322,0.0206
26,3,12,78025,0.0133
26,3,13,78728,0.0446
26,3,14,79431,0.0509
26,3,15,80134,0.0798
26,3,16,80837,0.0339
26,3,17,81540,0.0532
26,3,18,82243,0.0249
26,3,19,82946,0.0682
26,3,20,83649,0.0255
26,3,21,84351,0.0232
26,3,22,85054,0.0699
26,3,23,85757,0.0110
26,3,24,86460,0.0627
26,4,1,43933,0.0450
26,4,2,44372,0.0158
26,4,3,44812,0.0361
26,4,4,45251,0.0745
26,4,5,45690,0.0123
26,4,6,46130,0.0526
26,4,7,46569,0.0701
26,4,8,47008,0.0539
26,4,9,47448,0.0484
26,4,10,47887,0.0501
26,4,11,48326,0.0161
26,4,12,48766,0.0787
26,4,13,49205,0.0200
26,4,14,49644,0.0690
26,4,15,50084,0.0280
26,4,16,50523,0.0207
26,4,17,50962,0.0697
26,4,18,51402,0.0459
26,4,19,51841,0.0513
26,4,20,52280,0.0774
26,4,21,52720,0.0149
26,4,22,53159,0.0783
26,4,23,53598,0.0121
26,4,24,54038,0.0481
27,1,1,535819,0.0381
27,1,2,541178,0.0669
27,1,3,546536,0.0580
27,1,4,551894,0.0544
27,1,5,557252,0.0478
27,1,6,562610,0.0643
27,1,7,567968,0.0597
27,1,8,573327,0.0251
27,1,9,578685,0.0450
27,1,10,584043,0.0292
27,1,11,589401,0.0252
27,1,12,594759,0.0645
27,1,13,600118,0.0633
27,1,14,605476,0.0286
27,1,15,610834,0.0337
27,1,16,616192,0.0755
27,1,17,621550,0.0391
27,1,18,626909,0.0754
27,1,19,632267,0.0654
27,1,20,637625,0.0260
27,1,21,642983,0.0631
27,1,22,648341,0.0119
27,1,23,653700,0.0242
27,1,24,659058,0.0789
27,2,1,357213,0.0404
27,2,2,360785,0.0218
27,2,3,364357,0.0373
27,2,4,367929,0.0244
27,2,5,371501,0.0559
27,2,6,375074,0.0746
27,2,7,378646,0.0576
27,2,8,382218,0.0785
27,2,9,385790,0.0308
27,2,10,389362,0.0488
27,2,11,392934,0.0148
27,2,12,396506,0.0620
27,2,13,400078,0.0115
27,2,14,403651,0.0331
27,2,15,407223,0.0230
27,2,16,410795,0.0594
27,2,17,414367,0.0213
27,2,18,417939,0.0513
27,2,19,421511,0.0691
27,2,20,425083,0.0401
27,2,21,428655,0.0184
27,2,22,432228,0.0502
27,2,23,435800,0.0383
27,2,24,439372,0.0396
27,3,1,238142,0.0776
27,3,2,240523,0.0384
27,3,3,242905,0.0726
27,3,4,245286,0.0188
27,3,5,247668,0.0561
27,3,6,250049,0.0303
27,3,7,252430,0.0290
27,3,8,254812,0.0272
27,3,9,257193,0.0789
27,3,10,259575,0.0762
27,3,11,261956,0.0587
27,3,12,264338,0.0366
27,3,13,266719,0.0676
27,3,14,269100,0.0695
27,3,15,271482,0.0738
27,3,16,273863,0.0607
27,3,17,276245,0.0493
27,3,18,278626,0.0204
27,3,19,281007,0.0692
27,3,20,283389,0.0426
27,3,21,285770,0.0323
27,3,22,288152,0.0653
27,3,23,290533,0.0389
27,3,24,292915,0.0213
27,4,1,148839,0.0470
27,4,2,150327,0.0467
27,4,3,151815,0.0309
27,4,4,153304,0.0109
27,4,5,154792,0.0325
27,4,6,156281,0.0578
27,4,7,157769,0.0323
27,4,8,159257,0.0302
27,4,9,160746,0.0124
27,4,10,162234,0.0147
27,4,11,163723,0.0291
27,4,12,165211,0.0570
27,4,13,166699,0.0135
27,4,14,168188,0.0284
27,4,15,169676,0.0800
27,4,16,171165,0.0452
27,4,17,172653,0.0327
27,4,18,174141,0.0781
27,4,19,175630,0.0586
27,4,20,177118,0.0126
27,4,21,178606,0.0266
27,4,22,180095,0.0258
27,4,23,181583,0.0697
27,4,24,183072,0.0476
28,1,1,43270,0.0144
28,1,2,43703,0.0696
28,1,3,44135,0.0169
28,1,4,44568,0.0618
28,1,5,45001,0.0616
28,1,6,45433,0.0360
28,1,7,45866,0.0190
28,1,8,46299,0.0281
28,1,9,46732,0.0278
28,1,10,47164,0.0781
28,1,11,47597,0.0206
28,1,12,48030,0.0175
28,1,13,48462,0.0366
28,1,14,48895,0.0206
28,1,15,49328,0.0269
28,1,16,49760,0.0219
28,1,17,50193,0.0582
28,1,18,50626,0.0595
28,1,19,51059,0.0529
28,1,20,51491,0.0390
28,1,21,51924,0.0114
28,1,22,52357,0.0251
28,1,23,52789,0.0403
28,1,24,53222,0.0622
28,2,1,28847,0.0328
28,2,2,29135,0.0485
28,2,3,29424,0.0250
28,2,4,29712,0.0350
28,2,5,30000,0.0604
28,2,6,30289,0.0234
28,2,7,30577,0.0593
28,2,8,30866,0.0742
28,2,9,31154,0.0395
28,2,10,31443,0.0796
28,2,11,31731,0.0372
28,2,12,32020,0.0198
28,2,13,32308,0.0286
28,2,14,32597,0.0678
28,2,15,32885,0.0469
28,2,16,33174,0.0368
28,2,17,33462,0.0635
28,2,18,33751,0.0169
28,2,19,34039,0.0514
28,2,20,34327,0.0314
28,2,21,34616,0.0584
28,2,22,34904,0.0611
28,2,23,35193,0.0268
28,2,24,35481,0.0201
28,3,1,19231,0.0405
28,3,2,19423,0.0237
28,3,3,19616,0.0643
28,3,4,19808,0.0496
28,3,5,20000,0.0372
28,3,6,20193,0.0692
28,3,7,20385,0.0193
28,3,8,20577,0.0669
28,3,9,20770,0.0341
28,3,10,20962,0.0137
28,3,11,21154,0.0444
28,3,12,21346,0.0362
28,3,13,21539,0.0230
28,3,14,21731,0.0569
28,3,15,21923,0.0738
28,3,16,22116,0.0386
28,3,17,22308,0.0630
28,3,18,22500,0.0360
28,3,19,22693,0.0182
28,3,20,22885,0.0297
28,3,21,23077,0.0380
28,3,22,23270,0.0799
28,3,23,23462,0.0731
28,3,24,23654,0.0437
28,4,1,12019,0.0242
28,4,2,12140,0.0331
28,4,3,12260,0.0265
28,4,4,12380,0.0632
28,4,5,12500,0.0647
28,4,6,12620,0.0559
28,4,7,12741,0.0488
28,4,8,12861,0.0320
28,4,9,12981,0.0421
28,4,10,13101,0.0298
28,4,11,13221,0.0302
28,4,12,13342,0.0418
28,4,13,13462,0.0193
28,4,14,13582,0.0715
28,4,15,13702,0.0784
28,4,16,13822,0.0725
28,4,17,13943,0.0441
28,4,18,14063,0.0492
28,4,19,14183,0.0668
28,4,20,14303,0.0444
28,4,21,14423,0.0746
28,4,22,14544,0.0662
28,4,23,14664,0.0649
28,4,24,14784,0.0783
29,1,1,227541,0.0411
29,1,2,229817,0.0428
29,1,3,232092,0.0751
29,1,4,234368,0.0554
29,1,5,236643,0.0347
29,1,6,238918,0.0517
29,1,7,241194,0.0153
29,1,8,243469,0.0234
29,1,9,245745,0.0121
29,1,10,248020,0.0742
29,1,11,250296,0.0346
29,1,12,252571,0.0726
29,1,13,254846,0.0700
29,1,14,257122,0.0767
29,1,15,259397,0.0291
29,1,16,261673,0.0563
29,1,17,263948,0.0365
29,1,18,266223,0.0198
29,1,19,268499,0.0115
29,1,20,270774,0.0739
29,1,21,273050,0.0266
29,1,22,275325,0.0751
29,1,23,277601,0.0307
29,1,24,279876,0.0597
29,2,1,151694,0.0799
29,2,2,153211,0.0729
29,2,3,154728,0.0379
29,2,4,156245,0.0349
29,2,5,157762,0.0225
29,2,6,159279,0.0348
29,2,7,160796,0.0355
29,2,8,162313,0.0753
29,2,9,163830,0.0168
29,2,10,165347,0.0612
29,2,11,166864,0.0255
29,2,12,168381,0.0501
29,2,13,169898,0.0317
29,2,14,171415,0.0194
29,2,15,172931,0.0608
29,2,16,174448,0.0306
29,2,17,175965,0.0525
29,2,18,177482,0.0584
29,2,19,178999,0.0258
29,2,20,180516,0.0566
29,2,21,182033,0.0414
29,2,22,183550,0.0584
29,2,23,185067,0.0442
29,2,24,186584,0.0757
29,3,1,101130,0.0563
29,3,2,102141,0.0161
29,3,3,103152,0.0241
29,3,4,104163,0.0681
29,3,5,105175,0.0683
29,3,6,106186,0.0790
29,3,7,107197,0.0516
29,3,8,108209,0.0166
29,3,9,109220,0.0375
29,3,10,110231,0.0737
29,3,11,111242,0.0140
29,3,12,112254,0.0225
29,3,13,113265,0.0786
29,3,14,114276,0.0669
29,3,15,115288,0.0668
29,3,16,116299,0.0440
29,3,17,117310,0.0729
29,3,18,118322,0.0124
29,3,19,119333,0.0149
29,3,20,120344,0.0514
29,3,21,121355,0.0470
29,3,22,122367,0.0565
29,3,23,123378,0.0490
29,3,24,124389,0.0494
29,4,1,63206,0.0315
29,4,2,63838,0.0619
29,4,3,64470,0.0670
29,4,4,65102,0.0159
29,4,5,65734,0.0541
29,4,6,66366,0.0703
29,4,7,66998,0.0713
29,4,8,67630,0.0570
29,4,9,68262,0.0572
29,4,10,68894,0.0346
29,4,11,69527,0.0532
29,4,12,70159,0.0224
29,4,13,70791,0.0777
29,4,14,71423,0.0561
29,4,15,72055,0.0714
29,4,16,72687,0.0482
29,4,17,73319,0.0570
29,4,18,73951,0.0167
29,4,19,74583,0.0569
29,4,20,75215,0.0771
29,4,21,75847,0.0310
29,4,22,76479,0.0272
29,4,23,77111,0.0324
29,4,24,77743,0.0798
30,1,1,466547,0.0299
30,1,2,471213,0.0462
30,1,3,475878,0.0384
30,1,4,480544,0.0504
30,1,5,485209,0.0737
30,1,6,489875,0.0771
30,1,7,494540,0.0469
30,1,8,499206,0.0488
30,1,9,503871,0.0165
30,1,10,508537,0.0509
30,1,11,513202,0.0535
30,1,12,517868,0.0355
30,1,13,522533,0.0172
30,1,14,527198,0.0108
30,1,15,531864,0.0642
30,1,16,536529,0.0614
30,1,17,541195,0.0178
30,1,18,545860,0.0320
30,1,19,550526,0.0635
30,1,20,555191,0.0617
30,1,21,559857,0.0375
30,1,22,564522,0.0410
30,1,23,569188,0.0286
30,1,24,573853,0.0486
30,2,1,311032,0.0518
30,2,2,314142,0.0228
30,2,3,317252,0.0309
30,2,4,320362,0.0723
30,2,5,323473,0.0237
30,2,6,326583,0.0285
30,2,7,329693,0.0209
30,2,8,332804,0.0454
30,2,9,335914,0.0709
30,2,10,339024,0.0481
30,2,11,342135,0.0347
30,2,12,345245,0.0547
30,2,13,348355,0.0374
30,2,14,351466,0.0467
30,2,15,354576,0.0528
30,2,16,357686,0.0750
30,2,17,360797,0.0108
30,2,18,363907,0.0394
30,2,19,367017,0.0636
30,2,20,370128,0.0612
30,2,21,373238,0.0414
30,2,22,376348,0.0370
30,2,23,379458,0.0660
30,2,24,382569,0.0687
30,3,1,207354,0.0190
30,3,2,209428,0.0355
30,3,3,211501,0.0291
30,3,4,213575,0.0601
30,3,5,215649,0.0276
30,3,6,217722,0.0414
30,3,7,219796,0.0236
30,3,8,221869,0.0708
30,3,9,223943,0.0151
30,3,10,226016,0.0776
30,3,11,228090,0.0733
30,3,12,230163,0.0170
30,3,13,232237,0.0553
30,3,14,234310,0.0513
30,3,15,236384,0.0615
30,3,16,238458,0.0409
30,3,17,240531,0.0606
30,3,18,242605,0.0209
30,3,19,244678,0.0476
30,3,20,246752,0.0410
30,3,21,248825,0.0147
30,3,22,250899,0.0519
30,3,23,252972,0.0241
30,3,24,255046,0.0477
30,4,1,129596,0.0696
30,4,2,130892,0.0293
30,4,3,132188,0.0427
30,4,4,133484,0.0738
30,4,5,134780,0.0566
30,4,6,136076,0.0416
30,4,7,137372,0.0456
30,4,8,138668,0.0679
30,4,9,139964,0.0628
30,4,10,141260,0.0239
30,4,11,142556,0.0421
30,4,12,143852,0.0509
30,4,13,145148,0.0143
30,4,14,146444,0.0362
30,4,15,147740,0.0691
30,4,16,149036,0.0394
30,4,17,150332,0.0506
30,4,18,151628,0.0461
30,4,19,152924,0.0369
30,4,20,154220,0.0113
30,4,21,155516,0.0792
30,4,22,156812,0.0686
30,4,23,158108,0.0527
30,4,24,159404,0.0223
31,1,1,28762,0.0649
31,1,2,29050,0.0691
31,1,3,29338,0.0547
31,1,4,29625,0.0354
31,1,5,29913,0.0627
31,1,6,30200,0.0445
31,1,7,30488,0.0783
31,1,8,30776,0.0639
31,1,9,31063,0.0741
31,1,10,31351,0.0129
31,1,11,31639,0.0371
31,1,12,31926,0.0521
31,1,13,32214,0.0409
31,1,14,32501,0.0349
31,1,15,32789,0.0312
31,1,16,33077,0.0319
31,1,17,33364,0.0396
31,1,18,33652,0.0279
31,1,19,33940,0.0613
31,1,20,34227,0.0187
31,1,21,34515,0.0150
31,1,22,34802,0.0182
31,1,23,35090,0.0671
31,1,24,35378,0.0710
31,2,1,19175,0.0418
31,2,2,19367,0.0656
31,2,3,19558,0.0144
31,2,4,19750,0.0731
31,2,5,19942,0.0299
31,2,6,20134,0.0573
31,2,7,20325,0.0564
31,2,8,20517,0.0364
31,2,9,20709,0.0330
31,2,10,20901,0.0716
31,2,11,21092,0.0193
31,2,12,21284,0.0226
31,2,13,21476,0.0415
31,2,14,21668,0.0490
31,2,15,21859,0.0788
31,2,16,22051,0.0181
31,2,17,22243,0.0625
31,2,18,22435,0.0714
31,2,19,22626,0.0178
31,2,20,22818,0.0674
31,2,21,23010,0.0482
31,2,22,23202,0.0769
31,2,23,23393,0.0284
31,2,24,23585,0.0662
31,3,1,12783,0.0746
31,3,2,12911,0.0409
31,3,3,13039,0.0380
31,3,4,13167,0.0391
31,3,5,13295,0.0216
31,3,6,13422,0.0733
31,3,7,13550,0.0368
31,3,8,13678,0.0502
31,3,9,13806,0.0727
31,3,10,13934,0.0295
31,3,11,14062,0.0451
31,3,12,14189,0.0166
31,3,13,14317,0.0747
31,3,14,14445,0.0603
31,3,15,14573,0.0103
31,3,16,14701,0.0547
31,3,17,14829,0.0436
31,3,18,14956,0.0532
31,3,19,15084,0.0352
31,3,20,15212,0.0610
31,3,21,15340,0.0460
31,3,22,15468,0.0399
31,3,23,15596,0.0706
31,3,24,15723,0.0382
31,4,1,7990,0.0274
31,4,2,8069,0.0675
31,4,3,8149,0.0666
31,4,4,8229,0.0364
31,4,5,8309,0.0780
31,4,6,8389,0.0445
31,4,7,8469,0.0750
31,4,8,8549,0.0618
31,4,9,8629,0.0444
31,4,10,8709,0.0625
31,4,11,8788,0.0176
31,4,12,8868,0.0754
31,4,13,8948,0.0293
31,4,14,9028,0.0743
31,4,15,9108,0.0151
31,4,16,9188,0.0690
31,4,17,9268,0.0205
31,4,18,9348,0.0418
31,4,19,9428,0.0427
31,4,20,9508,0.0229
31,4,21,9587,0.0753
31,4,22,9667,0.0290
31,4,23,9747,0.0480
31,4,24,9827,0.0523
32,1,1,362820,0.0314
32,1,2,366448,0.0659
32,1,3,370076,0.0786
32,1,4,373705,0.0742
32,1,5,377333,0.0434
32,1,6,380961,0.0418
32,1,7,384589,0.0683
32,1,8,388217,0.0129
32,1,9,391846,0.0667
32,1,10,395474,0.0271
32,1,11,399102,0.0567
32,1,12,402730,0.0312
32,1,13,406358,0.0741
32,1,14,409987,0.0105
32,1,15,413615,0.0242
32,1,16,417243,0.0761
32,1,17,420871,0.0219
32,1,18,424499,0.0249
32,1,19,428128,0.0271
32,1,20,431756,0.0710
32,1,21,435384,0.0383
32,1,22,439012,0.0331
32,1,23,442640,0.0175
32,1,24,446269,0.0432
32,2,1,241880,0.0506
32,2,2,244299,0.0417
32,2,3,246718,0.0796
32,2,4,249136,0.0494
32,2,5,251555,0.0508
32,2,6,253974,0.0347
32,2,7,256393,0.0656
32,2,8,258812,0.0326
32,2,9,261230,0.0538
32,2,10,263649,0.0571
32,2,11,266068,0.0551
32,2,12,268487,0.0156
32,2,13,270906,0.0488
32,2,14,273324,0.0560
32,2,15,275743,0.0339
32,2,16,278162,0.0664
32,2,17,280581,0.0307
32,2,18,283000,0.0271
32,2,19,285418,0.0692
32,2,20,287837,0.0297
32,2,21,290256,0.0686
32,2,22,292675,0.0514
32,2,23,295094,0.0523
32,2,24,297512,0.0538
32,3,1,161253,0.0791
32,3,2,162866,0.0707
32,3,3,164478,0.0123
32,3,4,166091,0.0146
32,3,5,167703,0.0439
32,3,6,169316,0.0379
32,3,7,170929,0.0430
32,3,8,172541,0.0439
32,3,9,174154,0.0591
32,3,10,175766,0.0542
32,3,11,177379,0.0256
32,3,12,178991,0.0446
32,3,13,180604,0.0120
32,3,14,182216,0.0283
32,3,15,183829,0.0167
32,3,16,185441,0.0236
32,3,17,187054,0.0781
32,3,18,188666,0.0508
32,3,19,190279,0.0447
32,3,20,191891,0.0656
32,3,21,193504,0.0782
32,3,22,195117,0.0777
32,3,23,196729,0.0590
32,3,24,198342,0.0593
32,4,1,100783,0.0236
32,4,2,101791,0.0787
32,4,3,102799,0.0225
32,4,4,103807,0.0545
32,4,5,104815,0.0572
32,4,6,105823,0.0754
32,4,7,106830,0.0782
32,4,8,107838,0.0420
32,4,9,108846,0.0541
32,4,10,109854,0.0199
32,4,11,110862,0.0228
32,4,12,111870,0.0261
32,4,13,112877,0.0434
32,4,14,113885,0.0338
32,4,15,114893,0.0421
32,4,16,115901,0.0490
32,4,17,116909,0.0781
32,4,18,117917,0.0229
32,4,19,118924,0.0758
32,4,20,119932,0.0188
32,4,21,120940,0.0351
32,4,22,121948,0.0143
32,4,23,122956,0.0580
32,4,24,123964,0.0551
33,1,1,106463,0.0521
33,1,2,107528,0.0255
33,1,3,108592,0.0534
33,1,4,109657,0.0328
33,1,5,110722,0.0558
33,1,6,111786,0.0343
33,1,7,112851,0.0382
33,1,8,113916,0.0168
33,1,9,114980,0.0756
33,1,10,116045,0.0361
33,1,11,117109,0.0126
33,1,12,118174,0.0156
33,1,13,119239,0.0656
33,1,14,120303,0.0399
33,1,15,121368,0.0113
33,1,16,122433,0.0585
33,1,17,123497,0.0234
33,1,18,124562,0.0782
33,1,19,125627,0.0774
33,1,20,126691,0.0147
33,1,21,127756,0.0548
33,1,22,128820,0.0745
33,1,23,129885,0.0104
33,1,24,130950,0.0108
33,2,1,70975,0.0220
33,2,2,71685,0.0448
33,2,3,72395,0.0646
33,2,4,73105,0.0248
33,2,5,73814,0.0236
33,2,6,74524,0.0797
33,2,7,75234,0.0777
33,2,8,75944,0.0592
33,2,9,76653,0.0534
33,2,10,77363,0.0576
33,2,11,78073,0.0268
33,2,12,78783,0.0625
33,2,13,79492,0.0465
33,2,14,80202,0.0542
33,2,15,80912,0.0687
33,2,16,81622,0.0783
33,2,17,82332,0.0419
33,2,18,83041,0.0104
33,2,19,83751,0.0760
33,2,20,84461,0.0353
33,2,21,85171,0.0161
33,2,22,85880,0.0435
33,2,23,86590,0.0411
33,2,24,87300,0.0430
33,3,1,47317,0.0136
33,3,2,47790,0.0674
33,3,3,48263,0.0129
33,3,4,48736,0.0157
33,3,5,49210,0.0108
33,3,6,49683,0.0755
33,3,7,50156,0.0541
33,3,8,50629,0.0258
33,3,9,51102,0.0304
33,3,10,51575,0.0295
33,3,11,52049,0.0163
33,3,12,52522,0.0459
33,3,13,52995,0.0256
33,3,14,53468,0.0713
33,3,15,53941,0.0196
33,3,16,54415,0.0662
33,3,17,54888,0.0594
33,3,18,55361,0.0172
33,3,19,55834,0.0676
33,3,20,56307,0.0526
33,3,21,56780,0.0462
33,3,22,57254,0.0540
33,3,23,57727,0.0246
33,3,24,58200,0.0325
33,4,1,29573,0.0618
33,4,2,29869,0.0529
33,4,3,30165,0.0709
33,4,4,30460,0.0641
33,4,5,30756,0.0430
33,4,6,31052,0.0585
33,4,7,31347,0.0273
33,4,8,31643,0.0111
33,4,9,31939,0.0516
33,4,10,32235,0.0348
33,4,11,32530,0.0610
33,4,12,32826,0.0321
33,4,13,33122,0.0485
33,4,14,33418,0.0439
33,4,15,33713,0.0217
33,4,16,34009,0.0160
33,4,17,34305,0.0213
33,4,18,34601,0.0450
33,4,19,34896,0.0302
33,4,20,35192,0.0770
33,4,21,35488,0.0327
33,4,22,35783,0.0593
33,4,23,36079,0.0597
33,4,24,36375,0.0236
34,1,1,522506,0.0476
34,1,2,527731,0.0642
34,1,3,532956,0.0359
34,1,4,538181,0.0290
34,1,5,543406,0.0563
34,1,6,548631,0.0520
34,1,7,553856,0.0172
34,1,8,559081,0.0796
34,1,9,564306,0.0652
34,1,10,569531,0.0286
34,1,11,574756,0.0588
34,1,12,579981,0.0386
34,1,13,585206,0.0397
34,1,14,590431,0.0517
34,1,15,595656,0.0376
34,1,16,600881,0.0666
34,1,17,606107,0.0713
34,1,18,611332,0.0582
34,1,19,616557,0.0138
34,1,20,621782,0.0117
34,1,21,627007,0.0760
34,1,22,632232,0.0267
34,1,23,637457,0.0256
34,1,24,642682,0.0484
34,2,1,348337,0.0283
34,2,2,351820,0.0495
34,2,3,355304,0.0492
34,2,4,358787,0.0795
34,2,5,362271,0.0409
34,2,6,365754,0.0544
34,2,7,369237,0.0206
34,2,8,372721,0.0525
34,2,9,376204,0.0491
34,2,10,379687,0.0221
34,2,11,383171,0.0191
34,2,12,386654,0.0267
34,2,13,390138,0.0788
34,2,14,393621,0.0481
34,2,15,397104,0.0738
34,2,16,400588,0.0784
34,2,17,404071,0.0731
34,2,18,407554,0.0604
34,2,19,411038,0.0272
34,2,20,414521,0.0717
34,2,21,418004,0.0669
34,2,22,421488,0.0584
34,2,23,424971,0.0424
34,2,24,428455,0.0464
34,3,1,232225,0.0587
34,3,2,234547,0.0450
34,3,3,236869,0.0583
34,3,4,239191,0.0203
34,3,5,241514,0.0256
34,3,6,243836,0.0360
34,3,7,246158,0.0414
34,3,8,248480,0.0139
34,3,9,250803,0.0398
34,3,10,253125,0.0144
34,3,11,255447,0.0489
34,3,12,257769,0.0777
34,3,13,260092,0.0551
34,3,14,262414,0.0755
34,3,15,264736,0.0363
34,3,16,267058,0.0420
34,3,17,269381,0.0715
34,3,18,271703,0.0471
34,3,19,274025,0.0143
34,3,20,276347,0.0331
34,3,21,278670,0.0266
34,3,22,280992,0.0619
34,3,23,283314,0.0551
34,3,24,285636,0.0769
34,4,1,145140,0.0586
34,4,2,146592,0.0665
34,4,3,148043,0.0638
34,4,4,149495,0.0634
34,4,5,150946,0.0651
34,4,6,152397,0.0769
34,4,7,153849,0.0652
34,4,8,155300,0.0418
34,4,9,156752,0.0418
34,4,10,158203,0.0657
34,4,11,159654,0.0370
34,4,12,161106,0.0184
34,4,13,162557,0.0288
34,4,14,164009,0.0133
34,4,15,165460,0.0201
34,4,16,166912,0.0347
34,4,17,168363,0.0582
34,4,18,169814,0.0445
34,4,19,171266,0.0503
34,4,20,172717,0.0106
34,4,21,174169,0.0623
34,4,22,175620,0.0544
34,4,23,177071,0.0684
34,4,24,178523,0.0253
35,1,1,131789,0.0298
35,1,2,133107,0.0269
35,1,3,134425,0.0398
35,1,4,135743,0.0607
35,1,5,137060,0.0360
35,1,6,138378,0.0480
35,1,7,139696,0.0615
35,1,8,141014,0.0479
35,1,9,142332,0.0308
35,1,10,143650,0.0596
35,1,11,144968,0.0236
35,1,12,146286,0.0403
35,1,13,147604,0.0793
35,1,14,148921,0.0108
35,1,15,150239,0.0436
35,1,16,151557,0.0683
35,1,17,152875,0.0481
35,1,18,154193,0.0687
35,1,19,155511,0.0419
35,1,20,156829,0.0753
35,1,21,158147,0.0651
35,1,22,159465,0.0471
35,1,23,160782,0.0271
35,1,24,162100,0.0371
35,2,1,87859,0.0543
35,2,2,88738,0.0669
35,2,3,89616,0.0360
35,2,4,90495,0.0677
35,2,5,91374,0.0456
35,2,6,92252,0.0182
35,2,7,93131,0.0617
35,2,8,94009,0.0273
35,2,9,94888,0.0204
35,2,10,95767,0.0410
35,2,11,96645,0.0141
35,2,12,97524,0.0157
35,2,13,98402,0.0393
35,2,14,99281,0.0769
35,2,15,100160,0.0775
35,2,16,101038,0.0523
35,2,17,101917,0.0769
35,2,18,102795,0.0688
35,2,19,103674,0.0777
35,2,20,104553,0.0697
35,2,21,105431,0.0357
35,2,22,106310,0.0687
35,2,23,107188,0.0459
35,2,24,108067,0.0695
35,3,1,58573,0.0322
35,3,2,59159,0.0338
35,3,3,59744,0.0508
35,3,4,60330,0.0761
35,3,5,60916,0.0397
35,3,6,61501,0.0772
35,3,7,62087,0.0438
35,3,8,62673,0.0528
35,3,9,63259,0.0697
35,3,10,63844,0.0162
35,3,11,64430,0.0596
