track_id,territory_id,month_id,streams
58,8,4,24903
58,8,5,31142
58,8,6,17200
58,8,7,26760
58,8,8,18642
58,8,9,20999
58,8,10,18695
58,8,11,27147
58,8,12,16919
58,8,13,14215
58,8,14,20878
58,8,15,13761
58,8,16,22328
58,8,17,17166
58,8,18,20181
58,8,19,16791
58,8,20,17081
58,8,21,15620
58,8,22,19393
58,8,23,17201
58,8,24,18419
58,12,1,21072
58,12,2,15608
58,12,3,14445
58,12,4,17879
58,12,5,17071
58,12,6,18176
58,12,7,20331
58,12,8,17427
58,12,9,18316
58,12,10,14980
58,12,11,18006
58,12,12,13064
58,12,13,12391
58,12,14,12946
58,12,15,14143
58,12,16,11170
58,12,17,10895
58,12,18,9195
58,12,19,11081
58,12,20,8272
58,12,21,9553
58,12,22,10507
58,12,23,11717
58,12,24,9664
59,6,1,39431
59,6,2,37908
59,6,3,56380
59,6,4,51752
59,6,5,47726
59,6,6,51391
59,6,7,50936
59,6,8,41876
59,6,9,28103
59,6,10,45565
59,6,11,42623
59,6,12,39866
59,6,13,30171
59,6,14,41610
59,6,15,25704
59,6,16,27501
59,6,17,23731
59,6,18,23123
59,6,19,23522
59,6,20,29886
59,6,21,24549
59,6,22,24457
59,6,23,21288
59,6,24,25958
59,15,1,34134
59,15,2,20026
59,15,3,26147
59,15,4,29909
59,15,5,24143
59,15,6,28834
59,15,7,23980
59,15,8,28955
59,15,9,20640
59,15,10,19223
59,15,11,23901
59,15,12,15591
59,15,13,21012
59,15,14,16908
59,15,15,23852
59,15,16,21806
59,15,17,16664
59,15,18,19534
59,15,19,12601
59,15,20,13712
59,15,21,11488
59,15,22,10757
59,15,23,16222
59,15,24,13877
59,16,1,20755
59,16,2,18539
59,16,3,22864
59,16,4,16672
59,16,5,12480
59,16,6,20940
59,16,7,16726
59,16,8,13808
59,16,9,10612
59,16,10,15237
59,16,11,18030
59,16,12,13023
59,16,13,14958
59,16,14,9422
59,16,15,10127
59,16,16,10604
59,16,17,8900
59,16,18,8416
59,16,19,12648
59,16,20,8915
59,16,21,12171
59,16,22,12529
59,16,23,10270
59,16,24,6690
60,6,1,44372
60,6,2,39454
60,6,3,48375
60,6,4,47012
60,6,5,34148
60,6,6,39099
60,6,7,35323
60,6,8,28180
60,6,9,33237
60,6,10,36453
60,6,11,33301
60,6,12,41269
60,6,13,35362
60,6,14,23940
60,6,15,26577
60,6,16,34453
60,6,17,23004
60,6,18,31110
60,6,19,20160
60,6,20,21945
60,6,21,28293
60,6,22,22959
60,6,23,27433
60,6,24,26914
60,12,1,19690
60,12,2,15438
60,12,3,14603
60,12,4,21662
60,12,5,19768
60,12,6,11542
60,12,7,15102
60,12,8,14130
60,12,9,14626
60,12,10,12943
60,12,11,10255
60,12,12,17512
60,12,13,14089
60,12,14,14295
60,12,15,15792
60,12,16,11001
60,12,17,12443
60,12,18,9482
60,12,19,13261
60,12,20,9571
60,12,21,13040
60,12,22,11720
60,12,23,10637
60,12,24,7538
60,14,1,27843
60,14,2,26606
60,14,3,33386
60,14,4,18701
60,14,5,29030
60,14,6,25538
60,14,7,17118
60,14,8,23510
60,14,9,22942
60,14,10,20309
60,14,11,24936
60,14,12,25093
60,14,13,24162
60,14,14,22864
60,14,15,21308
60,14,16,15826
60,14,17,18318
60,14,18,20681
60,14,19,20537
60,14,20,16578
60,14,21,13632
60,14,22,19349
60,14,23,17752
60,14,24,10822
61,2,1,15621
61,2,2,20457
61,2,3,13248
61,2,4,21372
61,2,5,12982
61,2,6,20279
61,2,7,18670
61,2,8,11006
61,2,9,17408
61,2,10,18420
61,2,11,15429
61,2,12,10544
61,2,13,14408
61,2,14,9309
61,2,15,12602
61,2,16,14641
61,2,17,12312
61,2,18,12667
61,2,19,14049
61,2,20,7713
61,2,21,11858
61,2,22,12401
61,2,23,10161
61,2,24,12222
61,6,1,51636
61,6,2,52732
61,6,3,49653
61,6,4,44912
61,6,5,38779
61,6,6,30898
61,6,7,44397
61,6,8,37731
61,6,9,38372
61,6,10,41760
61,6,11,33251
61,6,12,25908
61,6,13,36959
61,6,14,37745
61,6,15,35968
61,6,16,33251
61,6,17,35654
61,6,18,34925
61,6,19,27861
61,6,20,27863
61,6,21,25093
61,6,22,20951
61,6,23,20319
61,6,24,30214
61,17,1,30141
61,17,2,27774
61,17,3,29179
61,17,4,32381
61,17,5,27188
61,17,6,18270
61,17,7,24973
61,17,8,20031
61,17,9,28282
61,17,10,25692
61,17,11,23540
61,17,12,21149
61,17,13,14260
61,17,14,15781
61,17,15,16690
61,17,16,17814
61,17,17,12457
61,17,18,17386
61,17,19,13750
61,17,20,19444
61,17,21,14183
61,17,22,13316
61,17,23,10749
61,17,24,18397
62,3,1,22301
62,3,2,27670
62,3,3,20723
62,3,4,23955
62,3,5,21275
62,3,6,30968
62,3,7,28329
62,3,8,26088
62,3,9,28070
62,3,10,23449
62,3,11,15771
62,3,12,21545
62,3,13,21301
62,3,14,23195
62,3,15,15283
62,3,16,20447
62,3,17,13647
62,3,18,15083
62,3,19,19554
62,3,20,19945
62,3,21,16278
62,3,22,19558
62,3,23,14339
62,3,24,13741
62,6,1,48142
62,6,2,45839
62,6,3,39604
62,6,4,39515
62,6,5,33206
62,6,6,31754
62,6,7,47528
62,6,8,34835
62,6,9,47627
62,6,10,35923
62,6,11,27931
62,6,12,25945
62,6,13,25480
62,6,14,25583
62,6,15,26118
62,6,16,27169
62,6,17,28911
62,6,18,20260
62,6,19,28270
62,6,20,22452
62,6,21,21393
62,6,22,31728
62,6,23,24293
62,6,24,19088
62,18,1,24005
62,18,2,17916
62,18,3,17257
62,18,4,14751
62,18,5,21244
62,18,6,16096
62,18,7,18831
62,18,8,12578
62,18,9,13931
62,18,10,12306
62,18,11,15058
62,18,12,11860
62,18,13,16652
62,18,14,15088
62,18,15,11299
62,18,16,10722
62,18,17,11062
62,18,18,14142
62,18,19,12426
62,18,20,13163
62,18,21,8758
62,18,22,7687
62,18,23,7408
62,18,24,7360
63,6,1,34911
63,6,2,51841
63,6,3,53458
63,6,4,33970
63,6,5,36748
63,6,6,31047
63,6,7,37345
63,6,8,41666
63,6,9,46944
63,6,10,25441
63,6,11,39274
63,6,12,33955
63,6,13,34872
63,6,14,25443
63,6,15,35373
63,6,16,36148
63,6,17,22985
63,6,18,36219
63,6,19,28425
63,6,20,33705
63,6,21,18834
63,6,22,19041
63,6,23,28933
63,6,24,21122
63,7,1,30241
63,7,2,25013
63,7,3,19312
63,7,4,32931
63,7,5,31172
63,7,6,29442
63,7,7,27514
63,7,8,25250
63,7,9,18019
63,7,10,20487
63,7,11,26768
63,7,12,19829
63,7,13,19039
63,7,14,23921
63,7,15,13438
63,7,16,20853
63,7,17,18389
63,7,18,15817
63,7,19,12652
63,7,20,14960
63,7,21,19699
63,7,22,17617
63,7,23,15971
63,7,24,11320
63,20,1,19041
63,20,2,22195
63,20,3,14985
63,20,4,16686
63,20,5,21714
63,20,6,16249
63,20,7,18931
63,20,8,18843
63,20,9,18061
63,20,10,17018
63,20,11,15765
63,20,12,11526
63,20,13,15891
63,20,14,13961
63,20,15,12201
63,20,16,10123
63,20,17,9811
63,20,18,14577
63,20,19,9120
63,20,20,7682
63,20,21,9214
63,20,22,10144
63,20,23,7342
63,20,24,12152
64,6,1,46680
64,6,2,47632
64,6,3,34007
64,6,4,47278
64,6,5,39085
64,6,6,38824
64,6,7,41257
64,6,8,45551
64,6,9,29620
64,6,10,39629
64,6,11,32551
64,6,12,39061
64,6,13,25423
64,6,14,40594
64,6,15,37978
64,6,16,35607
64,6,17,21293
64,6,18,22312
64,6,19,33976
64,6,20,20363
64,6,21,21401
64,6,22,22354
64,6,23,23746
64,6,24,30591
64,7,1,34086
64,7,2,21833
64,7,3,29083
64,7,4,23666
64,7,5,18185
64,7,6,30967
64,7,7,19782
64,7,8,21500
64,7,9,27809
64,7,10,20125
64,7,11,18900
64,7,12,23563
64,7,13,19619
64,7,14,15999
64,7,15,15363
64,7,16,19216
64,7,17,15140
64,7,18,17882
64,7,19,20311
64,7,20,13888
64,7,21,18669
64,7,22,19300
64,7,23,10250
64,7,24,15714
64,12,1,14809
64,12,2,17945
64,12,3,20187
64,12,4,12530
64,12,5,20105
64,12,6,11682
64,12,7,18393
64,12,8,13255
64,12,9,18147
64,12,10,13121
64,12,11,12246
64,12,12,12505
64,12,13,10653
64,12,14,10310
64,12,15,10428
64,12,16,10812
64,12,17,9142
64,12,18,13279
64,12,19,9432
64,12,20,12862
64,12,21,11280
64,12,22,9851
64,12,23,12064
64,12,24,10430
65,5,1,33067
65,5,2,28850
65,5,3,24628
65,5,4,24686
65,5,5,31342
65,5,6,22494
65,5,7,30500
65,5,8,18414
65,5,9,28408
65,5,10,26404
65,5,11,16230
65,5,12,17276
65,5,13,22179
65,5,14,18267
65,5,15,14498
65,5,16,13490
65,5,17,20186
65,5,18,14225
65,5,19,16116
65,5,20,17858
65,5,21,10876
65,5,22,14493
65,5,23,10766
65,5,24,12388
65,6,1,33383
65,6,2,33877
65,6,3,33851
65,6,4,42653
65,6,5,48508
65,6,6,30989
65,6,7,41492
65,6,8,33007
65,6,9,39105
65,6,10,44427
65,6,11,30314
65,6,12,33939
65,6,13,37657
65,6,14,29949
65,6,15,29358
65,6,16,31038
65,6,17,22457
65,6,18,25626
65,6,19,27968
65,6,20,20281
65,6,21,33504
65,6,22,31906
65,6,23,20783
65,6,24,18082
65,15,1,19290
65,15,2,18370
65,15,3,15887
65,15,4,12394
65,15,5,17863
65,15,6,17907
65,15,7,16477
65,15,8,14357
65,15,9,17545
65,15,10,17591
65,15,11,11238
65,15,12,17643
65,15,13,16634
65,15,14,15807
65,15,15,14952
65,15,16,11581
65,15,17,11305
65,15,18,14266
65,15,19,10349
65,15,20,7633
65,15,21,12889
65,15,22,10076
65,15,23,8027
65,15,24,11391
66,6,1,43456
66,6,2,57155
66,6,3,50413
66,6,4,36068
66,6,5,49520
66,6,6,51037
66,6,7,33945
66,6,8,37589
66,6,9,33960
66,6,10,27436
66,6,11,32534
66,6,12,42857
66,6,13,31566
66,6,14,36522
66,6,15,23254
66,6,16,25135
66,6,17,26522
66,6,18,34048
66,6,19,23807
66,6,20,21584
66,6,21,26564
66,6,22,20278
66,6,23,18770
66,6,24,18474
66,17,1,22651
66,17,2,20502
66,17,3,14697
66,17,4,16751
66,17,5,11798
66,17,6,16544
66,17,7,13004
66,17,8,15322
66,17,9,17211
66,17,10,10960
66,17,11,14660
66,17,12,11639
66,17,13,16421
66,17,14,12220
66,17,15,14191
66,17,16,13886
66,17,17,12932
66,17,18,9368
66,17,19,10723
66,17,20,11907
66,17,21,11401
66,17,22,10346
66,17,23,8930
66,17,24,7097
66,20,1,26153
66,20,2,34007
66,20,3,29760
66,20,4,20942
66,20,5,18624
66,20,6,27627
66,20,7,19003
66,20,8,25901
66,20,9,21741
66,20,10,21959
66,20,11,19558
66,20,12,15881
66,20,13,22842
66,20,14,15933
66,20,15,21701
66,20,16,15019
66,20,17,16889
66,20,18,18624
66,20,19,20962
66,20,20,11506
66,20,21,11509
66,20,22,14496
66,20,23,16417
66,20,24,10185
67,6,1,58353
67,6,2,35839
67,6,3,38145
67,6,4,48980
67,6,5,40539
67,6,6,32468
67,6,7,38454
67,6,8,27631
67,6,9,31367
67,6,10,33603
67,6,11,43317
67,6,12,37931
67,6,13,33428
67,6,14,41078
67,6,15,36249
67,6,16,32660
67,6,17,22918
67,6,18,31533
67,6,19,31872
67,6,20,19405
67,6,21,25688
67,6,22,19545
67,6,23,27599
67,6,24,18807
67,16,1,35081
67,16,2,23111
67,16,3,30838
67,16,4,31313
67,16,5,24942
67,16,6,19877
67,16,7,18762
67,16,8,18715
67,16,9,23625
67,16,10,27260
67,16,11,23325
67,16,12,20308
67,16,13,20894
67,16,14,22925
67,16,15,14975
67,16,16,20033
67,16,17,13074
67,16,18,21091
67,16,19,12945
67,16,20,13779
67,16,21,14593
67,16,22,18768
67,16,23,13591
67,16,24,9945
67,20,1,21129
67,20,2,21736
67,20,3,13587
67,20,4,14569
67,20,5,18730
67,20,6,12090
67,20,7,16313
67,20,8,12840
67,20,9,15144
67,20,10,17080
67,20,11,11165
67,20,12,12239
67,20,13,15845
67,20,14,13663
67,20,15,14220
67,20,16,8659
67,20,17,13826
67,20,18,12453
67,20,19,8828
67,20,20,12145
67,20,21,10309
67,20,22,12523
67,20,23,6948
67,20,24,10769
68,6,1,53255
68,6,2,42548
68,6,3,50590
68,6,4,32249
68,6,5,34865
68,6,6,36715
68,6,7,47100
68,6,8,40278
68,6,9,26723
68,6,10,29363
68,6,11,30901
68,6,12,39613
68,6,13,40041
68,6,14,38430
68,6,15,36107
68,6,16,27235
68,6,17,37577
68,6,18,22908
68,6,19,35334
68,6,20,33042
68,6,21,31122
68,6,22,24052
68,6,23,18573
68,6,24,16971
68,7,1,16358
68,7,2,19237
68,7,3,18208
68,7,4,15874
68,7,5,19391
68,7,6,19287
68,7,7,11885
68,7,8,18805
68,7,9,11257
68,7,10,17608
68,7,11,16045
68,7,12,17240
68,7,13,11833
68,7,14,10733
68,7,15,10741
68,7,16,8775
68,7,17,15105
68,7,18,9947
68,7,19,8777
68,7,20,12849
68,7,21,9393
68,7,22,12829
68,7,23,11626
68,7,24,8788
68,20,1,31778
68,20,2,33977
68,20,3,22576
68,20,4,19760
68,20,5,18967
68,20,6,23648
68,20,7,26733
68,20,8,21190
68,20,9,25127
68,20,10,24570
68,20,11,18505
68,20,12,25615
68,20,13,19097
68,20,14,22199
68,20,15,18094
68,20,16,14454
68,20,17,17108
68,20,18,12350
68,20,19,14050
68,20,20,15105
68,20,21,13286
68,20,22,16239
68,20,23,12833
68,20,24,15182
69,6,1,49685
69,6,2,44881
69,6,3,46527
69,6,4,42322
69,6,5,35571
69,6,6,34698
69,6,7,27762
69,6,8,40407
69,6,9,47915
69,6,10,27406
69,6,11,35127
69,6,12,33443
69,6,13,35344
69,6,14,39178
69,6,15,38789
69,6,16,37363
69,6,17,35571
69,6,18,33502
69,6,19,25586
69,6,20,19295
69,6,21,22307
69,6,22,24154
69,6,23,31242
69,6,24,27973
69,16,1,32966
69,16,2,26206
69,16,3,31131
69,16,4,25605
69,16,5,30789
69,16,6,21311
69,16,7,24004
69,16,8,22125
69,16,9,18544
69,16,10,26657
69,16,11,19734
69,16,12,22861
69,16,13,22185
69,16,14,20369
69,16,15,21622
69,16,16,20732
69,16,17,15627
69,16,18,18194
69,16,19,17362
69,16,20,15425
69,16,21,12764
69,16,22,15295
69,16,23,17315
69,16,24,14220
69,18,1,15528
69,18,2,15276
69,18,3,15648
69,18,4,19927
69,18,5,16634
69,18,6,16828
69,18,7,18289
69,18,8,17624
69,18,9,13308
69,18,10,18399
69,18,11,13874
69,18,12,16204
69,18,13,10840
69,18,14,9453
69,18,15,13953
69,18,16,9548
69,18,17,8331
69,18,18,14633
69,18,19,14076
69,18,20,13542
69,18,21,12993
69,18,22,12407
69,18,23,9815
69,18,24,9771
70,1,1,20327
70,1,2,17112
70,1,3,13529
70,1,4,12450
70,1,5,11953
70,1,6,14874
70,1,7,16598
70,1,8,15504
70,1,9,13394
70,1,10,10520
70,1,11,12339
70,1,12,16195
70,1,13,13947
70,1,14,11917
70,1,15,9507
70,1,16,11230
70,1,17,14783
70,1,18,13194
70,1,19,14128
70,1,20,7674
70,1,21,9701
70,1,22,8925
70,1,23,7166
70,1,24,8470
70,6,1,60621
70,6,2,59700
70,6,3,58099
70,6,4,39008
70,6,5,43437
70,6,6,40280
70,6,7,50175
70,6,8,44131
70,6,9,46906
70,6,10,39078
70,6,11,26239
70,6,12,35837
70,6,13,35399
70,6,14,32109
70,6,15,33558
70,6,16,37151
70,6,17,31022
70,6,18,31885
70,6,19,24398
70,6,20,23218
70,6,21,18670
70,6,22,22065
70,6,23,29004
70,6,24,29735
70,15,1,27933
70,15,2,30504
70,15,3,23540
70,15,4,27620
70,15,5,31372
70,15,6,31430
70,15,7,25909
70,15,8,17417
70,15,9,19286
70,15,10,20652
70,15,11,26637
70,15,12,15480
70,15,13,16012
70,15,14,20390
70,15,15,19865
70,15,16,21501
70,15,17,20929
70,15,18,16317
70,15,19,12665
70,15,20,11622
70,15,21,14299
70,15,22,15958
70,15,23,12061
70,15,24,16856
71,3,1,17000
71,3,2,21910
71,3,3,15164
71,3,4,17064
71,3,5,15529
71,3,6,15939
71,3,7,17198
71,3,8,16140
71,3,9,14234
71,3,10,14573
71,3,11,13012
71,3,12,16012
71,3,13,13440
71,3,14,16279
71,3,15,14233
71,3,16,12680
71,3,17,10969
71,3,18,8841
71,3,19,8286
71,3,20,10268
71,3,21,7444
71,3,22,12497
71,3,23,7804
71,3,24,8382
71,6,1,53672
71,6,2,44489
71,6,3,35688
71,6,4,42294
71,6,5,38927
71,6,6,31958
71,6,7,30207
71,6,8,29840
71,6,9,37524
71,6,10,35628
71,6,11,30623
71,6,12,37198
71,6,13,29621
71,6,14,41558
71,6,15,38220
71,6,16,35696
71,6,17,27208
71,6,18,26175
71,6,19,32866
71,6,20,22691
71,6,21,25514
71,6,22,18233
71,6,23,30403
71,6,24,19026
71,12,1,22070
71,12,2,27076
71,12,3,30583
71,12,4,29658
71,12,5,32457
71,12,6,27641
71,12,7,24201
71,12,8,29686
71,12,9,26230
71,12,10,28029
71,12,11,23752
71,12,12,24843
71,12,13,24128
71,12,14,19045
71,12,15,18873
71,12,16,20319
71,12,17,15821
71,12,18,18638
71,12,19,18018
71,12,20,16348
71,12,21,14049
71,12,22,17084
71,12,23,11038
71,12,24,12014
72,7,1,54637
72,7,2,39337
72,7,3,54967
72,7,4,55071
72,7,5,50981
72,7,6,54278
72,7,7,34104
72,7,8,45417
72,7,9,35802
72,7,10,42260
72,7,11,39758
72,7,12,41967
72,7,13,31539
72,7,14,43911
72,7,15,31585
72,7,16,29275
72,7,17,29647
72,7,18,31206
72,7,19,33836
72,7,20,25653
72,7,21,35777
72,7,22,20226
72,7,23,31655
72,7,24,22396
72,18,1,28117
72,18,2,33640
72,18,3,38421
72,18,4,20867
72,18,5,32250
72,18,6,22301
72,18,7,19613
72,18,8,18577
72,18,9,17930
72,18,10,22335
72,18,11,24884
72,18,12,23136
72,18,13,19813
72,18,14,19663
72,18,15,20616
72,18,16,22353
72,18,17,21009
72,18,18,22428
72,18,19,17756
72,18,20,21063
72,18,21,20813
72,18,22,16168
72,18,23,12394
72,18,24,14428
72,20,1,16505
72,20,2,20672
72,20,3,19397
72,20,4,16293
72,20,5,15774
72,20,6,16044
72,20,7,16773
72,20,8,17994
72,20,9,19861
72,20,10,12718
72,20,11,16999
72,20,12,13663
72,20,13,13244
72,20,14,13718
72,20,15,14719
72,20,16,16287
72,20,17,13273
72,20,18,10747
72,20,19,12794
72,20,20,9608
72,20,21,8768
72,20,22,13069
72,20,23,13567
72,20,24,11014
73,7,1,38516
73,7,2,39342
73,7,3,39613
73,7,4,50051
73,7,5,47682
73,7,6,41202
73,7,7,41111
73,7,8,43314
73,7,9,47210
73,7,10,36619
73,7,11,35060
73,7,12,36141
73,7,13,38650
73,7,14,28027
73,7,15,32007
73,7,16,34939
73,7,17,32008
73,7,18,33246
73,7,19,30123
73,7,20,37258
73,7,21,26203
73,7,22,29722
73,7,23,22254
73,7,24,20374
73,9,1,16591
73,9,2,17818
73,9,3,14756
73,9,4,25528
73,9,5,16792
73,9,6,14794
73,9,7,21662
73,9,8,19277
73,9,9,20402
73,9,10,16490
73,9,11,16526
73,9,12,17923
73,9,13,17269
73,9,14,15969
73,9,15,14261
73,9,16,14841
73,9,17,16410
73,9,18,16273
73,9,19,15727
73,9,20,15050
73,9,21,9565
73,9,22,10362
73,9,23,8941
73,9,24,12999
73,16,1,30592
73,16,2,26494
73,16,3,26091
73,16,4,20999
73,16,5,30567
73,16,6,36309
73,16,7,21098
73,16,8,32363
73,16,9,29547
73,16,10,21946
73,16,11,25412
73,16,12,28768
73,16,13,24235
73,16,14,25046
73,16,15,23683
73,16,16,21500
73,16,17,18667
73,16,18,22789
73,16,19,22836
73,16,20,21864
73,16,21,16975
73,16,22,13147
73,16,23,18705
73,16,24,19117
74,6,1,41224
74,6,2,29284
74,6,3,33392
74,6,4,31927
74,6,5,28656
74,6,6,24202
74,6,7,23812
74,6,8,30030
74,6,9,24924
74,6,10,20153
74,6,11,19163
74,6,12,23883
74,6,13,27331
74,6,14,18440
74,6,15,20532
74,6,16,18478
74,6,17,14769
74,6,18,21314
74,6,19,17912
74,6,20,14366
74,6,21,17017
74,6,22,18999
74,6,23,14831
74,6,24,14249
74,7,1,55649
74,7,2,39459
74,7,3,54845
74,7,4,54836
74,7,5,50640
74,7,6,44483
74,7,7,36451
74,7,8,34750
74,7,9,43330
74,7,10,49529
74,7,11,33146
74,7,12,36759
74,7,13,40249
74,7,14,37719
74,7,15,33009
74,7,16,33520
74,7,17,29398
74,7,18,35937
74,7,19,35292
74,7,20,32606
74,7,21,22961
74,7,22,31663
74,7,23,20857
74,7,24,28275
74,9,1,21315
74,9,2,21198
74,9,3,18738
74,9,4,19024
74,9,5,16554
74,9,6,23901
74,9,7,14771
74,9,8,15799
74,9,9,13540
74,9,10,19684
74,9,11,17441
74,9,12,12193
74,9,13,16752
74,9,14,11088
74,9,15,15032
74,9,16,12122
74,9,17,11773
74,9,18,9628
74,9,19,13963
74,9,20,14283
74,9,21,11238
74,9,22,8729
74,9,23,12438
74,9,24,10549
75,4,1,32972
75,4,2,28166
75,4,3,21923
75,4,4,31560
75,4,5,37423
75,4,6,32900
75,4,7,29702
75,4,8,21045
75,4,9,28958
75,4,10,24544
75,4,11,20197
75,4,12,28834
75,4,13,21461
75,4,14,16159
75,4,15,27184
75,4,16,21704
75,4,17,21897
75,4,18,24068
75,4,19,20128
75,4,20,13436
75,4,21,18358
75,4,22,21459
75,4,23,18387
75,4,24,19227
75,7,1,59245
75,7,2,62754
75,7,3,50545
75,7,4,60383
75,7,5,60955
75,7,6,50103
75,7,7,42302
75,7,8,42446
75,7,9,36931
75,7,10,45018
75,7,11,35861
75,7,12,42563
75,7,13,33724
75,7,14,32653
75,7,15,26866
75,7,16,32047
75,7,17,42272
75,7,18,24890
75,7,19,25935
75,7,20,27027
75,7,21,22776
75,7,22,27391
75,7,23,30662
75,7,24,29313
75,16,1,25585
75,16,2,26379
75,16,3,21692
75,16,4,18213
75,16,5,18159
75,16,6,19297
75,16,7,14054
75,16,8,12577
75,16,9,18760
75,16,10,15936
75,16,11,12946
75,16,12,18518
75,16,13,19353
75,16,14,16231
75,16,15,11199
75,16,16,15304
75,16,17,10122
75,16,18,16304
75,16,19,12733
75,16,20,15067
75,16,21,10531
75,16,22,14207
75,16,23,8193
75,16,24,12739
76,7,1,47201
76,7,2,46714
76,7,3,59015
76,7,4,59303
76,7,5,37344
76,7,6,40220
76,7,7,51804
76,7,8,52142
76,7,9,32619
76,7,10,35006
76,7,11,45029
76,7,12,37242
76,7,13,37304
76,7,14,40108
76,7,15,30713
76,7,16,29058
76,7,17,29569
76,7,18,37612
76,7,19,37946
76,7,20,36372
76,7,21,34117
76,7,22,37072
76,7,23,31654
76,7,24,22495
76,12,1,22548
76,12,2,19174
76,12,3,19163
76,12,4,20345
76,12,5,14715
76,12,6,20514
76,12,7,17102
76,12,8,13618
76,12,9,16084
76,12,10,14584
76,12,11,11599
76,12,12,13660
76,12,13,11922
76,12,14,11582
76,12,15,14513
76,12,16,11127
76,12,17,15659
76,12,18,13637
76,12,19,14209
76,12,20,8557
76,12,21,13704
76,12,22,9933
76,12,23,11390
76,12,24,10632
76,15,1,23555
76,15,2,31574
76,15,3,30387
76,15,4,32291
76,15,5,35950
76,15,6,24700
76,15,7,22330
76,15,8,32737
76,15,9,24663
76,15,10,28780
76,15,11,28391
76,15,12,22128
76,15,13,21600
76,15,14,18487
76,15,15,22404
76,15,16,21491
76,15,17,23052
76,15,18,22123
76,15,19,24146
76,15,20,16892
76,15,21,22686
76,15,22,17070
76,15,23,13265
76,15,24,18784
77,7,1,47888
77,7,2,53603
77,7,3,39312
77,7,4,54995
77,7,5,46163
77,7,6,55830
77,7,7,56199
77,7,8,54352
77,7,9,43316
77,7,10,51606
77,7,11,36509
77,7,12,33784
77,7,13,26856
77,7,14,31605
77,7,15,41491
77,7,16,35408
77,7,17,43120
77,7,18,25206
77,7,19,32451
77,7,20,37462
77,7,21,31702
77,7,22,32826
77,7,23,25547
77,7,24,30108
77,18,1,30494
77,18,2,30963
77,18,3,39472
77,18,4,29347
77,18,5,22578
77,18,6,31956
77,18,7,27410
77,18,8,33413
77,18,9,29266
77,18,10,31060
77,18,11,25833
77,18,12,21933
77,18,13,22087
77,18,14,23718
77,18,15,17959
77,18,16,25030
77,18,17,18171
77,18,18,20880
77,18,19,19906
77,18,20,17726
77,18,21,14743
77,18,22,21137
77,18,23,19001
77,18,24,20319
77,19,1,25522
77,19,2,18176
77,19,3,16617
77,19,4,20503
77,19,5,19610
77,19,6,17199
77,19,7,13822
77,19,8,19873
77,19,9,20424
77,19,10,13039
77,19,11,14140
77,19,12,15149
77,19,13,16544
77,19,14,15666
77,19,15,11166
77,19,16,15429
77,19,17,13000
77,19,18,10575
77,19,19,12601
77,19,20,14216
77,19,21,9198
77,19,22,12319
77,19,23,12219
77,19,24,11224
78,7,1,44791
78,7,2,62817
78,7,3,55180
78,7,4,57955
78,7,5,36366
78,7,6,57696
78,7,7,35178
78,7,8,54846
78,7,9,50709
78,7,10,46906
78,7,11,34593
78,7,12,39920
78,7,13,37378
78,7,14,39388
78,7,15,43691
78,7,16,29654
78,7,17,33127
78,7,18,36714
78,7,19,35378
78,7,20,26419
78,7,21,36531
78,7,22,26928
78,7,23,25600
78,7,24,21274
78,8,1,39122
78,8,2,25808
78,8,3,28433
78,8,4,24999
78,8,5,30537
78,8,6,35006
78,8,7,19000
78,8,8,29381
78,8,9,30486
78,8,10,19450
78,8,11,25884
78,8,12,25656
78,8,13,28090
78,8,14,19111
78,8,15,25628
78,8,16,26506
78,8,17,18153
78,8,18,16509
78,8,19,24132
78,8,20,22279
78,8,21,13700
78,8,22,18022
78,8,23,14292
78,8,24,16914
78,13,1,18388
78,13,2,23723
78,13,3,15572
78,13,4,21034
78,13,5,24640
78,13,6,13982
78,13,7,21504
78,13,8,19276
78,13,9,20450
78,13,10,13269
78,13,11,14504
78,13,12,12560
78,13,13,12244
78,13,14,15368
78,13,15,17700
78,13,16,12345
78,13,17,11296
78,13,18,13959
78,13,19,11081
78,13,20,10699
78,13,21,11067
78,13,22,11866
78,13,23,10901
78,13,24,11389
79,2,1,36085
79,2,2,29736
79,2,3,23485
79,2,4,27651
79,2,5,36376
79,2,6,21254
79,2,7,32893
79,2,8,24595
79,2,9,18392
79,2,10,31093
79,2,11,19697
79,2,12,21315
79,2,13,23013
79,2,14,16645
79,2,15,27483
79,2,16,26157
79,2,17,17006
79,2,18,18644
79,2,19,16655
79,2,20,13171
79,2,21,19020
79,2,22,15745
79,2,23,18934
79,2,24,12210
79,7,1,62355
79,7,2,44697
79,7,3,51003
79,7,4,37080
79,7,5,51953
79,7,6,33542
79,7,7,45463
79,7,8,43986
79,7,9,46931
79,7,10,35957
79,7,11,42079
79,7,12,47696
79,7,13,40073
79,7,14,34004
79,7,15,41225
79,7,16,27355
79,7,17,36849
79,7,18,30522
79,7,19,36742
79,7,20,24483
79,7,21,32975
79,7,22,21785
79,7,23,35054
79,7,24,22017
79,9,1,20942
79,9,2,17791
79,9,3,25597
79,9,4,23259
79,9,5,17407
79,9,6,20226
79,9,7,15792
79,9,8,15096
79,9,9,12084
79,9,10,17550
79,9,11,14448
79,9,12,14232
79,9,13,11953
79,9,14,11452
79,9,15,11461
79,9,16,14478
79,9,17,16702
79,9,18,14272
79,9,19,14909
79,9,20,14355
